fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
7.2,-1.7660917224794772,0.34,6.4,-3.1465551632885744,16.0,111.0,0.99278,2.99,0.4,10.8,6,good
6.3,-0.8416471888783893,0.32,8.8,-3.1465551632885744,18.0,106.0,0.99172,3.28,0.33,12.9,7,good
6.3,-0.9137938516755678,0.24,5.1,-3.2968373663379125,43.0,131.0,0.99186,3.24,0.44,11.3,6,good
5.1,-1.0469690555162714,0.26,6.8,-3.3524072174927233,36.0,120.0,0.99188,3.38,0.4,11.5,6,good
5.1,-1.0469690555162714,0.26,6.8,-3.3524072174927233,36.0,120.0,0.99188,3.38,0.4,11.5,6,good
6.9,-1.2694006096483912,0.28,12.2,-3.1465551632885744,52.0,139.0,0.99522,3.03,0.56,10.4,6,good
7.0,-1.1056369036050742,0.28,5.7,-3.3813947543659757,39.0,204.0,0.99176,3.17,0.64,12.5,6,good
7.3,-1.422958345491482,0.3,2.5,-3.1465551632885744,31.0,104.0,0.9911,3.05,0.56,11.3,7,good
6.7,-0.7743572359854884,0.21,4.0,-3.3524072174927233,12.0,88.0,0.99016,3.26,0.54,13.0,6,good
5.1,-1.0469690555162714,0.26,6.8,-3.3524072174927233,36.0,120.0,0.99188,3.38,0.4,11.5,6,good
6.3,-0.9137938516755678,0.24,5.1,-3.2968373663379125,43.0,131.0,0.99186,3.24,0.44,11.3,6,good
7.1,-0.818710403535291,0.23,5.8,-3.324236340526027,24.0,100.0,0.99062,3.15,0.57,13.2,7,good
4.8,-1.3432348716594436,0.23,10.6,-3.3524072174927233,23.0,111.0,0.99274,3.46,0.28,11.5,7,good
7.0,-1.8904754421672127,0.29,16.4,-2.8302178350764176,45.0,110.0,0.9978,3.15,0.37,9.7,6,good
8.0,-1.305636458102436,0.33,1.2,-2.975929646257811,41.0,103.0,0.99002,3.0,0.45,12.4,6,good
8.0,-1.305636458102436,0.33,1.2,-2.975929646257811,41.0,103.0,0.99002,3.0,0.45,12.4,6,good
6.7,-0.991553216374702,0.25,2.5,-3.540459448995663,24.0,84.0,0.9909,3.14,0.36,11.7,6,good
6.6,-1.5558971455060706,0.5,8.7,-3.2968373663379125,41.0,191.0,0.99294,2.96,0.56,11.0,6,good
7.5,-1.3432348716594436,0.31,1.6,-3.4112477175156566,36.0,109.0,0.99044,2.97,0.43,11.9,6,good
7.5,-1.07587280169862,0.28,4.0,-3.540459448995663,46.0,100.0,0.98958,3.2,0.5,13.2,7,good
6.7,-0.991553216374702,0.25,2.5,-3.540459448995663,24.0,84.0,0.9909,3.14,0.36,11.7,6,good
6.7,-1.422958345491482,0.32,9.0,-3.7297014486341915,20.0,109.0,0.99262,3.34,0.35,12.6,6,good
7.1,-0.9390477189967712,0.79,1.4,-1.6347557204183902,23.0,90.0,0.99212,3.17,0.46,10.5,6,good
6.7,-1.422958345491482,0.32,9.0,-3.7297014486341915,20.0,109.0,0.99262,3.34,0.35,12.6,6,good
5.9,-1.7660917224794772,0.29,3.1,-3.473768074496991,32.0,123.0,0.98913,3.41,0.33,13.7,7,good
5.9,-1.6044503709230613,0.23,1.5,-3.270169119255751,38.0,93.0,0.99021,3.36,0.49,12.0,6,good
6.6,-1.1363141558521213,0.26,4.6,-3.4420193761824103,26.0,120.0,0.99198,3.4,0.73,12.5,7,good
5.9,-2.111964733385396,0.27,4.8,-3.473768074496991,40.0,110.0,0.99226,3.55,0.68,12.1,6,good
5.9,-1.7092582477163114,0.29,4.6,-3.4112477175156566,68.0,137.0,0.99159,3.21,0.38,11.3,6,good
5.9,-1.6044503709230613,0.23,1.5,-3.270169119255751,38.0,93.0,0.99021,3.36,0.49,12.0,6,good
5.4,-1.7660917224794772,0.27,2.7,-2.995732273553991,28.0,104.0,0.99224,3.46,0.55,10.3,6,good
6.1,-1.5558971455060706,0.3,6.3,-3.2188758248682006,47.0,136.0,0.99068,3.27,0.31,12.7,6,good
6.2,-1.5095925774643841,0.3,12.4,-2.900422093749666,108.0,152.0,0.99728,3.1,0.47,9.5,6,good
6.5,-1.305636458102436,0.19,6.6,-3.079113882493042,98.0,175.0,0.99364,3.16,0.34,10.1,6,good
6.5,-1.305636458102436,0.19,6.6,-3.079113882493042,98.0,175.0,0.99364,3.16,0.34,10.1,6,good
6.6,-0.9390477189967712,0.22,4.0,-3.2441936328524905,17.0,98.0,0.99018,3.25,0.53,13.0,7,good
6.0,-1.1679623668029029,0.38,4.8,-3.1941832122778293,41.0,101.0,0.98968,3.24,0.56,13.1,6,good
8.4,-1.4653375684603434,0.32,1.3,-3.0159349808715104,59.0,113.0,0.99178,3.1,0.55,11.0,6,good
6.0,-1.5095925774643841,0.25,11.1,-2.864704011147587,112.0,177.0,0.9961,3.08,0.36,9.4,6,good
6.2,-1.5095925774643841,0.3,12.4,-2.900422093749666,108.0,152.0,0.99728,3.1,0.47,9.5,6,good
6.1,-1.4653375684603434,0.27,9.8,-2.8824035882469876,74.0,134.0,0.99534,3.16,0.4,10.2,6,good
6.5,-1.305636458102436,0.19,6.6,-3.079113882493042,98.0,175.0,0.99364,3.16,0.34,10.1,6,good
7.4,-1.5095925774643841,0.27,1.6,-2.8473122684357177,45.0,98.0,0.99299,3.29,0.44,9.9,7,good
6.0,-1.2694006096483912,0.24,17.8,-3.036554268074246,42.0,111.0,0.99896,3.1,0.45,8.9,6,good
6.0,-1.2694006096483912,0.24,17.8,-3.036554268074246,42.0,111.0,0.99896,3.1,0.45,8.9,6,good
6.8,-1.1056369036050742,0.31,7.4,-3.079113882493042,34.0,143.0,0.99226,3.06,0.55,12.2,6,good
6.0,-1.2694006096483912,0.24,17.8,-3.036554268074246,42.0,111.0,0.99896,3.1,0.45,8.9,6,good
7.2,-1.422958345491482,0.36,2.0,-3.506557897319982,21.0,63.0,0.99076,3.13,0.63,12.5,6,good
6.8,-1.1056369036050742,0.31,7.4,-3.079113882493042,34.0,143.0,0.99226,3.06,0.55,12.2,6,good
7.2,-1.422958345491482,0.36,2.0,-3.506557897319982,21.0,63.0,0.99076,3.13,0.63,12.5,6,good
6.0,-1.2694006096483912,0.24,17.8,-3.036554268074246,42.0,111.0,0.99896,3.1,0.45,8.9,6,good
6.2,-1.305636458102436,0.26,12.1,-3.0576076772720784,43.0,127.0,0.9951,3.16,0.37,10.8,6,good
6.4,-0.9649559038554361,0.26,8.2,-3.123565645063876,28.0,98.0,0.99234,2.99,0.31,11.4,6,good
5.9,-0.8301130356331028,0.16,6.4,-3.4420193761824103,21.0,134.0,0.99151,3.24,0.46,12.2,6,good
7.0,-1.3823023398503531,0.33,2.1,-3.816712825623821,17.0,76.0,0.99021,3.26,0.45,12.3,6,good
6.7,-1.3432348716594436,0.29,7.7,-3.2441936328524905,40.0,179.0,0.99479,3.23,0.56,10.4,6,good
7.0,-1.422958345491482,0.3,12.3,-3.324236340526027,72.0,172.0,0.9954,2.99,0.57,10.4,6,good
8.5,-1.4653375684603434,0.34,1.3,-3.324236340526027,54.0,110.0,0.99176,3.07,0.55,11.0,7,good
6.1,-1.5095925774643841,0.38,2.8,-1.9310215365615626,12.0,65.0,0.9908,2.95,0.64,11.4,6,good
5.8,-1.305636458102436,0.26,3.5,-2.631089159966082,26.0,69.0,0.98994,3.1,0.38,11.5,6,good
5.0,-0.7852624694677509,0.18,1.9,-3.2968373663379125,33.0,106.0,0.98746,3.21,0.83,14.0,7,good
6.5,-1.1056369036050742,0.3,3.8,-3.2968373663379125,34.0,88.0,0.99028,3.25,0.63,12.5,7,good
6.5,-1.1056369036050742,0.3,3.8,-3.2968373663379125,34.0,88.0,0.99028,3.25,0.63,12.5,7,good
6.7,-1.1679623668029029,0.3,2.4,-3.2441936328524905,30.0,83.0,0.98867,3.09,0.36,12.8,7,good
6.2,-0.9390477189967712,0.24,4.8,-3.270169119255751,45.0,138.0,0.99174,3.23,0.43,11.2,7,good
6.2,-0.9390477189967712,0.24,4.8,-3.270169119255751,45.0,138.0,0.99174,3.23,0.43,11.2,7,good
7.1,-0.991553216374702,0.3,6.2,-3.1941832122778293,49.0,139.0,0.99021,3.17,0.27,13.6,6,good
7.2,-1.4653375684603434,0.82,1.3,-1.8971199848858813,70.0,109.0,0.99304,2.93,0.42,9.2,6,good
6.5,-1.1056369036050742,0.3,3.8,-3.2968373663379125,34.0,88.0,0.99028,3.25,0.63,12.5,7,good
7.2,-1.3823023398503531,0.32,1.5,-2.900422093749666,24.0,105.0,0.99154,3.17,0.48,11.1,6,good
6.2,-0.9390477189967712,0.24,4.8,-3.270169119255751,45.0,138.0,0.99174,3.23,0.43,11.2,7,good
4.7,-0.7852624694677509,0.18,1.9,-3.2968373663379125,33.0,106.0,0.98746,3.21,0.83,14.0,7,good
7.1,-0.991553216374702,0.3,6.2,-3.1941832122778293,49.0,139.0,0.99021,3.17,0.27,13.6,6,good
6.4,-1.0469690555162714,0.28,1.6,-3.270169119255751,31.0,113.0,0.98779,3.12,0.4,14.2,7,good
6.6,-1.1679623668029029,0.28,1.4,-3.324236340526027,28.0,107.0,0.98836,3.0,0.4,13.2,6,good
7.4,-1.3823023398503531,0.37,2.6,-2.975929646257811,24.0,132.0,0.99138,3.04,0.53,11.2,6,good
6.7,-1.1679623668029029,0.3,2.4,-3.2441936328524905,30.0,83.0,0.98867,3.09,0.36,12.8,7,good
6.9,-1.9589953886039686,0.29,9.9,-2.864704011147587,30.0,91.0,0.99512,3.19,0.33,9.9,6,good
6.1,-1.2694006096483912,0.26,1.5,-3.473768074496991,25.0,101.0,0.98894,3.03,0.41,12.1,6,good
6.2,-1.2006450142332614,0.28,1.6,-3.2968373663379125,28.0,106.0,0.988245,3.14,0.41,13.3,6,good
6.9,-1.5095925774643841,0.28,7.8,-2.975929646257811,43.0,116.0,0.99326,3.22,0.6,11.5,8,good
7.3,-1.305636458102436,0.3,1.3,-3.1941832122778293,26.0,84.0,0.99222,3.28,0.53,10.7,6,good
5.7,-1.4653375684603434,0.25,7.95,-3.1465551632885744,16.0,108.0,0.99486,3.44,0.61,10.3,6,good
8.2,-1.7092582477163114,0.38,1.1,-3.1941832122778293,41.0,92.0,0.99062,2.88,0.6,12.0,6,good
6.2,-1.305636458102436,0.32,6.3,-3.0159349808715104,47.0,159.0,0.99282,3.21,0.6,11.0,6,good
7.2,-1.4653375684603434,0.39,1.5,-2.9187712324178627,26.0,106.0,0.99166,3.18,0.47,11.1,6,good
6.4,-1.6044503709230613,0.15,6.6,-3.0576076772720784,26.0,113.0,0.99408,2.99,0.58,9.9,6,good
6.1,-1.305636458102436,0.32,6.2,-3.0159349808715104,47.0,161.0,0.99281,3.22,0.6,11.0,6,good
6.2,-1.305636458102436,0.32,6.3,-3.0159349808715104,47.0,159.0,0.99282,3.21,0.6,11.0,6,good
6.0,-1.2006450142332614,0.33,2.1,-3.1465551632885744,31.0,127.0,0.98964,3.32,0.42,12.5,6,good
6.1,-1.2006450142332614,0.32,2.2,-3.1465551632885744,41.0,142.0,0.98952,3.31,0.44,12.7,7,good
7.0,-1.8263509139976741,0.3,2.6,-3.123565645063876,34.0,90.0,0.99047,2.88,0.47,11.2,6,good
8.4,-1.5095925774643841,0.3,1.3,-3.2441936328524905,45.0,122.0,0.99178,3.13,0.54,10.8,7,good
7.0,-1.8263509139976741,0.3,2.6,-3.123565645063876,34.0,90.0,0.99047,2.88,0.47,11.2,6,good
5.6,-1.6820086052689358,0.19,7.1,-3.0159349808715104,36.0,110.0,0.99438,3.26,0.41,9.5,6,good
5.6,-1.6820086052689358,0.19,7.1,-3.0159349808715104,36.0,110.0,0.99438,3.26,0.41,9.5,6,good
6.6,-0.8416471888783893,0.24,11.9,-3.1941832122778293,54.0,159.0,0.99622,3.14,0.54,9.8,6,good
7.2,-0.5430045221302259,0.27,5.8,-3.4112477175156566,40.0,118.0,0.99088,3.17,0.53,13.0,7,good
6.0,-1.07587280169862,0.32,3.8,-3.101092789211817,13.0,116.0,0.99108,3.39,0.44,11.8,7,good
5.4,-1.6820086052689358,0.19,7.1,-3.0159349808715104,36.0,110.0,0.99438,3.26,0.41,9.5,6,good
6.5,-1.2344320118106447,0.52,7.9,-2.995732273553991,35.0,192.0,0.99551,3.16,0.51,9.5,6,good
6.4,-1.7660917224794772,0.3,2.8,-3.3524072174927233,33.0,125.0,0.99152,3.03,0.49,10.4,6,good
6.7,-1.7092582477163114,0.31,10.6,-3.324236340526027,42.0,143.0,0.99572,3.08,0.49,9.8,7,good
6.4,-1.7660917224794772,0.3,2.8,-3.3524072174927233,33.0,125.0,0.99152,3.03,0.49,10.4,6,good
6.8,-0.991553216374702,0.67,1.5,-1.7372712839439852,16.0,98.0,0.99244,3.06,0.56,10.3,6,good
6.5,-1.2344320118106447,0.52,7.9,-2.995732273553991,35.0,192.0,0.99551,3.16,0.51,9.5,6,good
6.1,-1.422958345491482,0.26,1.7,-3.3813947543659757,61.0,134.0,0.9903,3.19,0.81,11.9,7,good
7.0,-1.1363141558521213,0.29,7.6,-3.649658740960655,35.0,124.0,0.99162,3.15,0.65,12.8,7,good
6.9,-1.305636458102436,0.25,7.5,-3.473768074496991,18.0,117.0,0.99116,3.09,0.38,13.0,6,good
6.5,-1.2344320118106447,0.53,1.7,-3.1941832122778293,41.0,192.0,0.9922,3.26,0.59,10.4,7,good
6.5,-1.2344320118106447,0.52,1.7,-3.3524072174927233,41.0,193.0,0.99223,3.25,0.59,10.4,6,good
6.3,-1.5095925774643841,0.27,4.5,-3.2968373663379125,81.0,157.0,0.9928,3.05,0.76,10.7,7,good
6.1,-1.422958345491482,0.26,1.7,-3.3813947543659757,61.0,134.0,0.9903,3.19,0.81,11.9,7,good
5.6,-1.4653375684603434,0.25,8.0,-3.123565645063876,31.0,101.0,0.99429,3.19,0.42,10.4,6,good
7.0,-1.1363141558521213,0.29,7.6,-3.649658740960655,35.0,124.0,0.99162,3.15,0.65,12.8,7,good
6.8,-2.198225077669803,0.27,8.6,-3.101092789211817,45.0,104.0,0.99454,3.2,0.37,9.9,6,good
6.8,-2.198225077669803,0.27,8.6,-3.101092789211817,45.0,104.0,0.99454,3.2,0.37,9.9,6,good
7.3,-1.4653375684603434,0.41,14.6,-3.0159349808715104,73.0,223.0,0.99863,3.16,0.71,9.4,6,good
6.1,-1.6044503709230613,0.17,1.6,-3.0159349808715104,46.0,129.0,0.991,3.3,0.43,11.4,6,good
6.8,-2.198225077669803,0.27,8.6,-3.101092789211817,45.0,104.0,0.99454,3.2,0.37,9.9,6,good
7.3,-1.4653375684603434,0.41,14.6,-3.0159349808715104,73.0,223.0,0.99863,3.16,0.71,9.4,6,good
6.7,-1.6554818509355071,0.32,3.7,-3.170085660698769,26.0,76.0,0.99173,2.9,0.57,10.5,7,good
6.7,-1.2694006096483912,0.34,8.9,-3.0159349808715104,32.0,111.0,0.99455,3.25,0.54,11.0,7,good
6.7,-1.2694006096483912,0.34,8.9,-3.0159349808715104,32.0,111.0,0.99455,3.25,0.54,11.0,7,good
6.7,-1.2694006096483912,0.34,8.9,-3.0159349808715104,32.0,111.0,0.99455,3.25,0.54,11.0,7,good
6.0,-1.3432348716594436,0.29,3.1,-3.170085660698769,37.0,144.0,0.98944,3.22,0.39,12.8,7,good
6.4,-1.422958345491482,0.49,5.8,-2.9187712324178627,25.0,120.0,0.9942,3.01,0.98,10.5,6,good
6.4,-1.422958345491482,0.49,5.8,-2.9187712324178627,25.0,120.0,0.9942,3.01,0.98,10.5,6,good
6.4,-1.422958345491482,0.49,5.8,-2.9187712324178627,25.0,120.0,0.9942,3.01,0.98,10.5,6,good
6.1,-1.3823023398503531,0.48,15.8,-2.9374633654300153,25.0,94.0,0.99782,3.07,0.45,9.2,6,good
6.8,-1.9589953886039686,0.35,1.5,-3.036554268074246,40.0,117.0,0.99111,3.07,0.72,11.1,6,good
6.5,-0.9649559038554361,0.26,5.2,-3.1465551632885744,33.0,112.0,0.99067,3.06,0.5,12.3,7,good
6.8,-1.9589953886039686,0.35,1.5,-3.036554268074246,40.0,117.0,0.99111,3.07,0.72,11.1,6,good
5.4,-1.8904754421672127,0.32,2.5,-3.270169119255751,10.0,51.0,0.98878,3.04,0.58,12.6,6,good
6.1,-1.3823023398503531,0.48,15.8,-2.9374633654300153,25.0,94.0,0.99782,3.07,0.45,9.2,6,good
6.8,-1.5095925774643841,0.32,5.9,-2.900422093749666,40.0,152.0,0.9938,3.2,0.57,10.8,6,good
7.2,-1.5558971455060706,0.29,3.1,-3.101092789211817,39.0,122.0,0.99143,3.0,0.6,11.3,6,good
6.0,-1.3432348716594436,0.29,3.1,-3.170085660698769,37.0,144.0,0.98944,3.22,0.39,12.8,7,good
6.4,-1.422958345491482,0.49,5.8,-2.9187712324178627,25.0,120.0,0.9942,3.01,0.98,10.5,6,good
6.5,-0.7743572359854884,0.24,11.5,-2.9565115604007097,56.0,171.0,0.99588,3.08,0.56,9.8,6,good
6.5,-1.7092582477163114,0.48,18.0,-2.900422093749666,56.0,183.0,1.00038,2.98,0.61,8.5,6,good
5.9,-1.4653375684603434,0.24,1.6,-3.270169119255751,32.0,115.0,0.99076,3.21,0.51,11.4,6,good
6.4,-1.7092582477163114,0.48,18.0,-2.900422093749666,56.0,183.0,1.00038,2.98,0.61,8.5,6,good
7.6,-1.6554818509355071,0.37,13.1,-3.3813947543659757,52.0,151.0,0.99726,3.18,0.79,10.4,6,good
6.0,-1.2694006096483912,0.27,4.1,-3.0576076772720784,50.0,147.0,0.99126,3.27,0.56,11.6,6,good
6.2,-1.1363141558521213,0.45,2.9,-3.506557897319982,37.0,94.0,0.98998,3.25,0.6,12.4,6,good
7.6,-1.6554818509355071,0.37,13.1,-3.3813947543659757,52.0,151.0,0.99726,3.18,0.79,10.4,6,good
5.9,-1.3823023398503531,0.27,1.5,-3.506557897319982,37.0,81.0,0.9892,3.2,0.46,12.2,6,good
6.1,-1.2694006096483912,0.3,7.75,-3.4420193761824103,33.0,139.0,0.99296,3.22,0.46,11.0,6,good
7.5,-1.3432348716594436,0.38,5.7,-3.816712825623821,23.0,125.0,0.99338,3.13,0.62,11.1,6,good
6.4,-1.6044503709230613,0.22,7.4,-3.4112477175156566,53.0,172.0,0.99404,3.24,0.58,11.0,6,good
7.4,-1.8263509139976741,0.27,15.5,-2.975929646257811,25.0,135.0,0.9984,2.9,0.43,8.7,7,good
7.4,-1.8263509139976741,0.27,15.5,-2.975929646257811,25.0,135.0,0.9984,2.9,0.43,8.7,7,good
7.4,-1.8263509139976741,0.27,15.5,-2.975929646257811,25.0,135.0,0.9984,2.9,0.43,8.7,7,good
7.4,-1.8263509139976741,0.27,15.5,-2.975929646257811,25.0,135.0,0.9984,2.9,0.43,8.7,7,good
7.2,-1.7660917224794772,0.28,17.55,-2.975929646257811,33.0,154.0,0.99971,2.94,0.43,9.0,7,good
6.9,-1.6554818509355071,0.35,13.5,-3.2441936328524905,49.0,118.0,0.99546,3.0,0.63,10.7,6,good
6.9,-1.6554818509355071,0.35,13.5,-3.2441936328524905,49.0,118.0,0.99546,3.0,0.63,10.7,6,good
6.8,-1.8263509139976741,0.36,1.3,-3.3524072174927233,32.0,98.0,0.99058,3.02,0.58,11.3,6,good
7.4,-1.8263509139976741,0.27,15.5,-2.975929646257811,25.0,135.0,0.9984,2.9,0.43,8.7,7,good
6.8,-1.2006450142332614,0.27,11.6,-3.540459448995663,22.0,97.0,0.99314,2.96,0.38,11.7,6,good
7.4,-1.8263509139976741,0.27,15.5,-2.975929646257811,25.0,135.0,0.9984,2.9,0.43,8.7,7,good
7.2,-1.7660917224794772,0.28,17.55,-2.975929646257811,33.0,154.0,0.99971,2.94,0.43,9.0,7,good
6.8,-1.2006450142332614,0.27,11.6,-3.540459448995663,22.0,97.0,0.99314,2.96,0.38,11.7,6,good
6.6,-1.7660917224794772,0.36,1.9,-3.2968373663379125,38.0,110.0,0.99056,3.05,0.54,11.4,6,good
6.9,-1.6554818509355071,0.35,13.5,-3.2441936328524905,49.0,118.0,0.99546,3.0,0.63,10.7,6,good
6.8,-1.8263509139976741,0.36,1.3,-3.3524072174927233,32.0,98.0,0.99058,3.02,0.58,11.3,6,good
7.4,-1.018877320649256,0.32,1.9,-3.2968373663379125,27.0,119.0,0.99196,3.15,0.49,11.2,6,good
6.6,-0.6911491778972723,0.26,11.3,-3.506557897319982,32.0,110.0,0.99302,3.27,0.78,12.9,8,good
7.1,-0.818710403535291,0.27,8.4,-2.8473122684357177,60.0,160.0,0.99257,3.16,0.36,11.8,6,good
7.1,-0.818710403535291,0.27,8.4,-2.8473122684357177,60.0,160.0,0.99257,3.16,0.36,11.8,6,good
6.2,-1.422958345491482,0.28,12.2,-2.995732273553991,54.0,133.0,0.9952,3.19,0.37,10.7,6,good
7.6,-1.3432348716594436,0.32,1.3,-3.0159349808715104,23.0,76.0,0.9903,2.96,0.46,12.0,6,good
7.5,-1.8263509139976741,0.38,12.7,-3.123565645063876,70.5,163.0,0.99706,3.15,0.82,10.4,7,good
5.7,-1.3823023398503531,0.26,12.5,-2.995732273553991,52.5,120.0,0.99691,3.08,0.45,9.4,6,good
5.7,-1.3823023398503531,0.21,1.5,-3.101092789211817,21.0,108.0,0.99142,3.3,0.59,11.0,6,good
5.8,-1.4653375684603434,0.21,1.5,-3.101092789211817,21.0,110.0,0.99138,3.3,0.57,11.0,6,good
5.4,-1.324258970200438,0.28,7.8,-2.9374633654300153,27.0,91.0,0.99432,3.19,0.38,10.4,6,good
5.7,-1.3823023398503531,0.27,10.8,-2.975929646257811,58.0,116.0,0.99592,3.1,0.5,9.8,6,good
5.7,-1.3823023398503531,0.26,12.5,-2.995732273553991,52.5,106.0,0.99691,3.08,0.45,9.4,6,good
5.9,-1.4653375684603434,0.28,8.6,-3.0576076772720784,37.0,142.0,0.99432,3.23,0.53,10.6,6,good
6.5,-1.1056369036050742,0.24,14.5,-3.0159349808715104,20.0,96.0,0.99456,3.06,0.3,11.5,8,good
7.4,-1.3432348716594436,0.29,3.7,-3.0159349808715104,14.0,73.0,0.9915,3.06,0.45,11.4,6,good
7.0,-1.6044503709230613,0.4,1.1,-2.8302178350764176,30.0,93.0,0.99322,3.03,0.38,9.2,6,good
6.5,-1.5558971455060706,0.42,1.1,-2.8134107167600364,33.0,101.0,0.9927,3.12,0.38,9.7,6,good
7.3,-1.3823023398503531,0.27,3.8,-3.036554268074246,16.0,79.0,0.99173,3.07,0.46,11.3,6,good
6.8,-1.305636458102436,0.24,4.6,-2.312635428847547,36.0,127.0,0.99412,3.15,0.49,9.6,6,good
6.7,-1.422958345491482,0.3,10.2,-2.6450754019408214,44.0,179.0,0.99666,2.86,0.46,8.9,6,good
6.4,-1.9589953886039686,0.28,7.9,-2.8473122684357177,21.0,82.0,0.99425,3.26,0.36,10.0,6,good
6.4,-0.6911491778972723,0.2,2.4,-2.8134107167600364,19.0,112.0,0.99314,3.18,0.4,9.2,6,good
6.6,-0.8891620644859025,0.27,10.7,-2.198225077669803,20.0,103.0,0.99672,3.08,0.41,9.0,6,good
6.4,-1.3823023398503531,0.28,4.9,-3.473768074496991,29.0,98.0,0.99024,3.09,0.58,12.8,7,good
6.6,-0.8891620644859025,0.27,10.7,-2.198225077669803,20.0,103.0,0.99672,3.08,0.41,9.0,6,good
6.4,-1.9589953886039686,0.28,7.9,-2.8473122684357177,21.0,82.0,0.99425,3.26,0.36,10.0,6,good
6.4,-0.6911491778972723,0.2,2.4,-2.8134107167600364,19.0,112.0,0.99314,3.18,0.4,9.2,6,good
6.3,-1.2344320118106447,0.23,14.2,-3.270169119255751,24.0,99.0,0.99528,3.08,0.38,10.6,6,good
5.7,-1.1679623668029029,0.28,4.1,-3.473768074496991,22.0,86.0,0.99062,3.31,0.38,11.7,7,good
6.9,-0.7962879394794586,0.27,4.7,-3.324236340526027,17.0,80.0,0.99058,3.12,0.36,12.5,7,good
6.9,-1.2006450142332614,0.45,1.4,-3.2188758248682006,36.0,122.0,0.99059,3.07,0.47,11.1,7,good
6.8,-1.2006450142332614,0.26,20.3,-3.270169119255751,45.0,150.0,0.99727,3.04,0.38,12.3,6,good
6.7,-1.2694006096483912,0.42,3.5,-3.324236340526027,43.0,105.0,0.99021,3.18,0.38,12.2,6,good
5.0,-1.3625778345025745,0.22,2.7,-3.123565645063876,46.0,153.0,0.99238,3.75,0.76,11.3,6,good
5.5,-1.5558971455060706,0.25,1.2,-3.1941832122778293,18.0,75.0,0.99006,3.31,0.56,11.3,6,good
6.0,-1.6044503709230613,0.25,2.0,-3.170085660698769,30.0,95.0,0.99078,3.27,0.56,11.1,6,good
6.1,-1.7660917224794772,0.29,1.1,-3.170085660698769,32.0,92.0,0.99036,3.26,0.57,11.2,6,good
7.5,-1.5558971455060706,0.29,1.5,-3.0576076772720784,35.0,107.0,0.99123,3.15,0.45,11.3,6,good
7.3,-1.3432348716594436,0.32,1.2,-3.170085660698769,29.0,94.0,0.98978,3.07,0.45,12.0,6,good
6.2,-1.0469690555162714,0.2,18.1,-2.659260036932778,33.0,158.0,0.99908,3.15,0.5,8.8,6,good
6.2,-1.0469690555162714,0.2,18.1,-2.659260036932778,33.0,158.0,0.99908,3.15,0.5,8.8,6,good
6.5,-0.8416471888783893,0.31,3.6,-3.0576076772720784,19.0,143.0,0.99022,3.15,0.34,12.0,8,good
6.5,-0.9137938516755678,0.31,3.5,-3.0576076772720784,22.0,147.0,0.99024,3.15,0.31,12.0,7,good
6.3,-1.4653375684603434,0.22,17.45,-2.900422093749666,42.0,151.0,0.99853,3.12,0.6,9.3,6,good
6.2,-1.07587280169862,0.25,12.1,-2.8134107167600364,33.0,171.0,0.99769,3.14,0.56,8.7,6,good
6.6,-0.818710403535291,0.32,3.0,-2.3434070875143007,13.0,75.0,0.98954,3.1,0.63,12.8,6,good
6.0,-2.0325579557809856,0.36,1.6,-2.9374633654300153,23.0,72.0,0.98974,3.1,0.5,11.5,7,good
6.3,-1.07587280169862,0.31,6.0,-3.863232841258714,18.0,68.0,0.98981,3.22,0.29,13.4,7,good
6.8,-1.2344320118106447,0.32,1.8,-3.4112477175156566,18.0,130.0,0.99095,3.05,0.62,11.2,6,good
5.7,-1.3823023398503531,0.27,11.5,-3.1941832122778293,24.0,120.0,0.99411,3.33,0.31,10.8,6,good
6.8,-1.305636458102436,0.28,7.8,-3.2441936328524905,26.0,89.0,0.9915,3.24,0.34,12.5,6,good
5.9,-0.42924563677356775,0.23,5.0,-3.324236340526027,20.0,128.0,0.99016,3.46,0.48,12.8,6,good
6.6,-1.4653375684603434,0.32,1.5,-3.170085660698769,8.0,72.0,0.98949,3.22,0.39,12.7,6,good
6.8,-1.7092582477163114,0.35,5.4,-2.900422093749666,53.0,143.0,0.99287,3.1,0.54,11.0,7,good
6.8,-1.2694006096483912,0.29,11.9,-2.9374633654300153,51.0,149.0,0.99544,3.02,0.58,10.4,6,good
6.8,-1.2694006096483912,0.29,11.9,-2.9374633654300153,51.0,149.0,0.99544,3.02,0.58,10.4,6,good
5.9,-1.305636458102436,0.27,9.0,-2.9565115604007097,43.0,136.0,0.9941,3.25,0.53,10.7,6,good
6.1,-1.3823023398503531,0.28,10.0,-2.8824035882469876,56.0,131.0,0.994,3.22,0.35,10.9,6,good
6.8,-1.2694006096483912,0.29,11.9,-2.9374633654300153,51.0,149.0,0.99544,3.02,0.58,10.4,6,good
6.8,-1.3432348716594436,0.29,11.9,-2.9374633654300153,54.0,160.0,0.99546,3.03,0.58,10.4,6,good
7.1,-2.0325579557809856,0.29,15.5,-2.7333680090865,56.0,115.5,0.99737,3.16,0.41,9.7,7,good
6.8,-1.7092582477163114,0.35,5.4,-2.900422093749666,53.0,143.0,0.99287,3.1,0.54,11.0,7,good
