fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
6.0,-0.7962879394794586,0.42,1.1,-2.9565115604007097,61.0,197.0,0.9932,3.02,0.4,9.0,5,poor
5.7,-0.7962879394794586,0.42,1.1,-2.9565115604007097,61.0,197.0,0.9932,3.02,0.4,9.0,5,poor
6.7,-1.1679623668029029,0.44,6.7,-2.900422093749666,29.0,160.0,0.9952,3.04,0.44,9.6,5,poor
8.0,-1.3823023398503531,0.13,17.2,-3.2968373663379125,49.0,219.0,0.9996,2.96,0.46,9.7,5,poor
9.9,0.005982071677547249,0.46,1.4,-3.0576076772720784,34.0,185.0,0.9966,3.02,0.49,10.2,4,poor
8.0,-1.3823023398503531,0.13,17.2,-3.2968373663379125,49.0,219.0,0.9996,2.96,0.46,9.7,5,poor
6.4,-1.2344320118106447,0.28,11.1,-2.7488721956224653,66.0,169.0,0.9973,2.89,0.57,9.0,5,poor
7.2,-1.8904754421672127,0.33,1.1,-3.575550768806933,16.0,63.0,0.9937,3.37,0.4,9.9,5,poor
8.5,-1.7660917224794772,0.31,1.0,-3.6888794541139363,13.0,91.0,0.993,2.79,0.37,10.1,5,poor
8.5,-1.7660917224794772,0.31,1.0,-3.6888794541139363,13.0,91.0,0.993,2.79,0.37,10.1,5,poor
9.5,-1.5558971455060706,0.47,1.3,-3.2188758248682006,21.0,123.0,0.9959,2.9,0.64,9.5,5,poor
8.2,-1.5558971455060706,0.48,1.4,-3.170085660698769,11.0,99.0,0.9958,3.17,0.57,9.9,5,poor
6.8,-1.1679623668029029,0.42,6.9,-3.0576076772720784,50.0,173.0,0.9958,3.19,0.46,9.0,5,poor
7.6,-1.6044503709230613,0.26,4.5,-2.4418471603275536,37.0,133.0,0.9963,3.15,0.42,9.2,5,poor
7.5,-1.3432348716594436,0.26,18.35,-2.4651040224918206,33.0,139.0,1.0011,3.17,0.39,8.8,5,poor
7.5,-1.3432348716594436,0.26,18.35,-2.4651040224918206,33.0,139.0,1.0011,3.17,0.39,8.8,5,poor
6.8,-1.2694006096483912,0.37,7.0,-2.8473122684357177,35.0,208.0,0.9973,3.57,0.55,10.2,5,poor
8.1,-1.5095925774643841,0.28,7.7,-3.123565645063876,57.0,176.0,0.9954,3.12,0.55,10.0,5,poor
6.4,-0.8416471888783893,0.27,1.1,-2.900422093749666,5.0,110.0,0.9939,3.24,0.52,9.1,4,poor
7.0,-2.111964733385396,0.28,6.3,-2.8473122684357177,17.0,103.0,0.9957,3.5,0.44,9.6,5,poor
6.8,-1.1679623668029029,0.09,1.4,-3.1941832122778293,56.0,145.0,0.9922,3.19,0.46,10.0,5,poor
6.7,-1.1679623668029029,0.08,1.3,-3.2441936328524905,58.0,147.0,0.9922,3.18,0.46,10.0,5,poor
7.2,-1.8904754421672127,0.39,1.8,-3.123565645063876,21.0,159.0,0.9948,3.52,0.47,10.0,5,poor
7.2,-1.8904754421672127,0.39,1.8,-3.123565645063876,21.0,159.0,0.9948,3.52,0.47,10.0,5,poor
6.8,-1.7092582477163114,0.46,1.4,-2.7333680090865,37.0,160.0,0.9924,3.37,0.45,11.1,5,poor
9.0,-0.5960204698292225,0.3,8.1,-3.611918412977808,14.0,71.0,0.993,2.94,0.36,11.8,5,poor
9.0,-0.5960204698292225,0.3,8.1,-3.611918412977808,14.0,71.0,0.993,2.94,0.36,11.8,5,poor
8.0,-0.8416471888783893,0.4,12.4,-1.7778565640590636,29.0,190.0,0.9991,3.07,0.64,9.2,5,poor
7.5,-1.2006450142332614,0.71,1.3,-1.8263509139976741,44.0,149.0,0.9948,3.08,0.42,8.9,5,poor
6.4,-1.3432348716594436,0.4,1.7,-1.7147984280919266,5.0,60.0,0.9925,3.09,0.54,10.1,5,poor
6.9,-1.1363141558521213,0.15,8.1,-3.0576076772720784,51.0,180.0,0.9958,3.13,0.45,8.9,5,poor
7.6,-1.2344320118106447,0.26,6.5,-3.1465551632885744,32.0,160.0,0.9944,3.14,0.47,10.7,5,poor
7.2,-1.4653375684603434,0.33,12.7,-2.995732273553991,50.0,183.0,0.9987,3.41,0.4,9.8,5,poor
7.9,-1.0469690555162714,0.36,1.6,-3.2441936328524905,11.0,124.0,0.9928,3.25,0.48,11.0,5,poor
8.8,-1.6044503709230613,0.28,1.1,-3.9633162998156966,18.0,72.0,0.9926,2.97,0.35,10.4,5,poor
7.6,-1.2344320118106447,0.26,6.5,-3.1465551632885744,32.0,160.0,0.9944,3.14,0.47,10.7,5,poor
5.5,-1.9589953886039686,0.27,4.6,-3.506557897319982,22.0,104.0,0.9949,3.34,0.44,9.0,5,poor
8.7,-1.422958345491482,0.35,0.6,-3.1465551632885744,11.0,71.0,0.9926,3.08,0.38,10.6,5,poor
5.5,-1.9589953886039686,0.27,4.6,-3.506557897319982,22.0,104.0,0.9949,3.34,0.44,9.0,5,poor
8.7,-1.422958345491482,0.35,0.6,-3.1465551632885744,11.0,71.0,0.9926,3.08,0.38,10.6,5,poor
8.3,-1.1056369036050742,0.43,9.2,-3.0576076772720784,22.0,126.0,0.9982,3.38,0.47,9.3,5,poor
6.8,-1.07587280169862,0.44,6.6,-2.9374633654300153,28.0,156.0,0.9955,3.14,0.41,9.6,5,poor
6.8,-1.1056369036050742,0.44,7.0,-2.975929646257811,29.0,155.0,0.9955,3.14,0.42,9.5,5,poor
11.8,-1.4653375684603434,0.38,11.1,-3.3524072174927233,15.0,123.0,0.9997,2.93,0.55,9.7,3,poor
6.8,-1.5558971455060706,0.27,18.15,-3.1465551632885744,41.0,146.0,1.0001,3.3,0.36,8.7,5,poor
6.8,-1.5558971455060706,0.27,18.15,-3.1465551632885744,41.0,146.0,1.0001,3.3,0.36,8.7,5,poor
8.6,-0.7215466550816433,0.29,4.1,-3.611918412977808,19.0,101.0,0.9918,3.01,0.38,12.4,5,poor
8.6,-0.7215466550816433,0.29,4.1,-3.611918412977808,19.0,101.0,0.9918,3.01,0.38,12.4,5,poor
6.8,-1.5558971455060706,0.27,18.15,-3.1465551632885744,41.0,146.0,1.0001,3.3,0.36,8.7,5,poor
7.3,-1.2344320118106447,0.37,8.3,-3.101092789211817,45.0,227.0,0.9966,3.12,0.47,9.0,5,poor
5.7,-0.7743572359854884,0.46,1.4,-3.1941832122778293,31.0,169.0,0.9932,3.13,0.47,8.8,5,poor
6.8,-1.2694006096483912,0.44,11.5,-3.1941832122778293,58.0,223.0,0.9969,3.22,0.56,9.5,5,poor
6.9,-1.7660917224794772,0.25,1.6,-3.036554268074246,34.0,132.0,0.9914,3.16,0.48,11.4,5,poor
7.6,-1.7092582477163114,0.36,2.4,-2.995732273553991,38.0,123.0,0.996,3.6,0.46,10.3,5,poor
7.8,-1.305636458102436,0.28,1.8,-2.975929646257811,21.0,127.0,0.9934,3.15,0.44,9.9,5,poor
7.7,-1.2694006096483912,0.29,4.3,-2.9565115604007097,25.0,142.0,0.9939,3.16,0.39,10.2,5,poor
7.6,-1.2344320118106447,0.29,4.4,-2.9565115604007097,26.0,146.0,0.9939,3.16,0.39,10.2,5,poor
6.6,-1.4653375684603434,0.27,5.6,-3.123565645063876,43.0,164.0,0.9953,3.27,0.76,9.5,5,poor
6.6,-1.305636458102436,0.29,5.3,-3.079113882493042,57.0,189.0,0.9953,3.31,0.79,9.8,5,poor
7.6,-1.7092582477163114,0.36,2.4,-2.995732273553991,38.0,123.0,0.996,3.6,0.46,10.3,5,poor
6.8,-1.018877320649256,0.32,1.6,-3.2188758248682006,10.0,124.0,0.9948,3.3,0.67,9.6,5,poor
7.4,-0.7962879394794586,0.32,7.1,-3.101092789211817,17.0,117.0,0.9962,3.32,0.41,10.4,4,poor
6.8,-1.018877320649256,0.32,1.6,-3.2188758248682006,10.0,124.0,0.9948,3.3,0.67,9.6,5,poor
7.5,-0.8651224452997557,0.14,10.7,-3.0576076772720784,18.0,95.0,0.9959,3.22,0.33,10.7,5,poor
9.4,-1.2006450142332614,0.32,10.7,-3.506557897319982,14.0,111.0,0.9958,2.85,0.42,10.6,5,poor
8.2,-1.7660917224794772,0.32,1.5,-2.975929646257811,17.0,101.0,0.994,3.14,0.58,9.5,5,poor
7.2,-1.3823023398503531,0.19,8.0,-3.101092789211817,51.0,172.0,0.9964,3.16,0.44,9.2,5,poor
7.2,-1.422958345491482,0.19,7.7,-3.079113882493042,53.0,176.0,0.9958,3.17,0.38,9.5,5,poor
5.3,-0.2731219211204512,0.03,2.7,-3.123565645063876,27.0,93.0,0.9932,3.34,0.38,9.2,5,poor
6.6,-1.5095925774643841,0.53,15.1,-2.9374633654300153,22.0,136.0,0.9986,2.94,0.35,9.4,5,poor
6.6,-1.5095925774643841,0.53,15.1,-2.9374633654300153,22.0,136.0,0.9986,2.94,0.35,9.4,5,poor
8.4,-1.2694006096483912,0.4,8.9,-3.0159349808715104,33.0,146.0,0.9988,3.4,0.46,9.3,5,poor
6.8,-1.1363141558521213,0.34,6.0,-2.975929646257811,5.0,129.0,0.9953,3.19,0.4,9.1,5,poor
6.7,-1.422958345491482,0.33,12.3,-3.0576076772720784,31.0,145.0,0.9983,3.36,0.4,9.5,5,poor
6.0,-1.8263509139976741,0.3,6.7,-3.123565645063876,43.0,153.0,0.9951,3.63,0.46,10.6,5,poor
6.7,-1.422958345491482,0.33,12.3,-3.0576076772720784,31.0,145.0,0.9983,3.36,0.4,9.5,5,poor
6.2,-1.07587280169862,0.3,11.1,-3.036554268074246,28.0,237.0,0.9981,3.18,0.49,8.7,5,poor
6.0,-1.305636458102436,0.15,1.5,-2.864704011147587,35.0,128.0,0.9936,3.12,0.45,8.8,5,poor
6.0,-1.8263509139976741,0.3,6.7,-3.123565645063876,43.0,153.0,0.9951,3.63,0.46,10.6,5,poor
6.8,-1.1363141558521213,0.34,6.0,-2.975929646257811,5.0,129.0,0.9953,3.19,0.4,9.1,5,poor
8.5,-1.422958345491482,0.47,15.2,-2.8473122684357177,40.0,234.0,1.0005,3.02,0.66,9.0,5,poor
6.5,-1.5095925774643841,0.25,17.1,-2.975929646257811,44.0,138.0,1.0001,3.3,0.37,8.8,5,poor
6.5,-1.5095925774643841,0.25,17.1,-2.975929646257811,44.0,138.0,1.0001,3.3,0.37,8.8,5,poor
6.5,-1.5095925774643841,0.25,17.1,-2.975929646257811,44.0,138.0,1.0001,3.3,0.37,8.8,5,poor
5.7,-1.1056369036050742,0.15,1.9,-2.975929646257811,20.0,93.0,0.9934,3.38,0.62,9.9,5,poor
6.5,-1.5095925774643841,0.25,17.1,-2.975929646257811,44.0,138.0,1.0001,3.3,0.37,8.8,5,poor
6.8,-1.6044503709230613,0.27,1.2,-3.3524072174927233,19.0,68.0,0.9902,3.14,0.37,11.7,4,poor
7.7,-1.3432348716594436,0.32,1.2,-3.1941832122778293,26.0,117.0,0.993,3.21,0.56,10.8,5,poor
8.0,-1.8263509139976741,0.36,1.5,-3.3813947543659757,14.0,122.0,0.9941,3.2,0.39,10.3,4,poor
6.8,-1.3823023398503531,0.27,10.7,-2.563949857128453,47.0,154.0,0.9967,3.05,0.38,9.0,5,poor
6.9,-1.3432348716594436,0.33,12.6,-2.9565115604007097,59.0,173.0,0.998,3.39,0.38,9.9,5,poor
6.8,-1.3823023398503531,0.27,10.7,-2.563949857128453,47.0,154.0,0.9967,3.05,0.38,9.0,5,poor
6.0,-1.2694006096483912,0.22,12.15,-3.0159349808715104,42.0,163.0,0.9957,3.2,0.46,10.1,5,poor
6.5,-0.8416471888783893,0.28,12.0,-2.864704011147587,23.0,174.0,0.9986,3.31,0.55,9.3,5,poor
9.1,-1.1056369036050742,0.38,1.7,-2.7646205525906042,50.5,344.0,0.9958,3.1,0.7,9.5,5,poor
6.8,-1.2694006096483912,0.39,1.4,-3.2968373663379125,15.0,115.0,0.9918,3.27,0.72,11.7,5,poor
7.0,-1.0469690555162714,0.24,1.9,-3.1941832122778293,21.0,144.0,0.9923,3.35,0.38,11.0,5,poor
7.2,-1.8263509139976741,0.26,7.1,-2.900422093749666,41.0,224.0,0.9966,3.38,0.55,10.1,5,poor
7.2,-1.8263509139976741,0.26,7.1,-2.900422093749666,41.0,224.0,0.9966,3.38,0.55,10.1,5,poor
5.5,-1.422958345491482,0.32,8.7,-2.796881414808826,19.0,102.0,0.994,3.27,0.31,10.4,5,poor
7.1,-1.1056369036050742,0.64,13.2,-2.864704011147587,12.0,105.0,0.9972,3.05,0.39,9.2,5,poor
7.7,-1.2694006096483912,0.35,15.3,-2.864704011147587,31.0,117.0,0.9998,3.27,0.5,9.6,5,poor
7.7,-1.2694006096483912,0.35,15.3,-2.864704011147587,31.0,117.0,0.9998,3.27,0.5,9.6,5,poor
7.5,-1.3432348716594436,0.52,13.2,-3.036554268074246,64.0,179.0,0.9982,3.1,0.46,9.0,5,poor
6.4,-1.2344320118106447,0.2,15.6,-3.1941832122778293,20.0,142.0,0.9962,3.1,0.54,10.6,5,poor
7.1,-1.1056369036050742,0.64,13.2,-2.864704011147587,12.0,105.0,0.9972,3.05,0.39,9.2,5,poor
7.7,-1.2694006096483912,0.35,15.3,-2.864704011147587,31.0,117.0,0.9998,3.27,0.5,9.6,5,poor
9.8,-0.07149600170506992,0.45,8.6,-2.9374633654300153,34.0,187.0,0.9994,3.12,0.59,10.2,4,poor
7.8,-1.2344320118106447,0.33,8.75,-3.324236340526027,33.0,181.0,0.9962,3.11,0.46,10.7,5,poor
7.9,-1.2694006096483912,0.32,3.6,-3.2441936328524905,9.0,76.0,0.992,3.05,0.31,11.7,4,poor
6.3,-1.422958345491482,0.37,1.8,-3.4420193761824103,6.0,61.0,0.9897,3.3,0.34,12.2,4,poor
8.4,-1.5095925774643841,0.28,18.8,-3.540459448995663,55.0,130.0,0.998,2.96,0.35,11.6,5,poor
7.0,-1.0469690555162714,0.31,1.8,-2.659260036932778,15.0,162.0,0.9944,3.18,0.47,9.4,5,poor
7.0,-1.0469690555162714,0.31,1.8,-2.659260036932778,15.0,162.0,0.9944,3.18,0.47,9.4,5,poor
6.9,-1.1363141558521213,0.13,7.8,-3.1465551632885744,11.0,117.0,0.996,3.23,0.37,9.2,5,poor
7.6,-1.1363141558521213,0.58,16.75,-2.975929646257811,43.0,163.0,0.9999,3.15,0.54,9.2,5,poor
6.9,-1.1363141558521213,0.13,7.8,-3.1465551632885744,11.0,117.0,0.996,3.23,0.37,9.2,5,poor
7.6,-1.1363141558521213,0.58,16.75,-2.975929646257811,43.0,163.0,0.9999,3.15,0.54,9.2,5,poor
6.6,-1.1363141558521213,0.27,10.9,-3.170085660698769,37.0,146.0,0.9963,3.24,0.47,10.0,5,poor
6.3,-1.2006450142332614,0.24,6.6,-3.1941832122778293,38.0,141.0,0.995,3.22,0.47,9.5,5,poor
6.5,-0.9390477189967712,0.81,1.2,-1.523260216193048,14.0,74.0,0.9936,3.08,0.53,9.5,5,poor
6.8,-1.3823023398503531,0.18,1.4,-2.864704011147587,13.0,137.0,0.9935,3.11,0.42,9.5,5,poor
9.2,-1.4653375684603434,0.35,10.7,-3.270169119255751,34.0,145.0,0.9981,3.09,0.32,9.7,5,poor
6.8,-1.3823023398503531,0.18,1.4,-2.864704011147587,13.0,137.0,0.9935,3.11,0.42,9.5,5,poor
7.1,-1.3432348716594436,0.19,8.2,-2.9565115604007097,53.0,187.0,0.996,3.16,0.52,9.7,5,poor
6.4,-1.422958345491482,0.23,7.3,-2.659260036932778,31.0,157.0,0.9962,3.25,0.53,9.1,5,poor
7.1,-1.3432348716594436,0.19,8.2,-2.9565115604007097,53.0,187.0,0.996,3.16,0.52,9.7,5,poor
7.8,-1.422958345491482,0.38,2.1,-2.8302178350764176,14.0,167.0,0.994,3.21,0.55,9.9,5,poor
7.6,-1.305636458102436,0.33,2.0,-2.8134107167600364,19.0,175.0,0.9944,3.22,0.56,9.9,5,poor
7.7,-0.9390477189967712,0.34,10.0,-2.864704011147587,35.0,178.0,0.9974,3.26,0.6,10.2,5,poor
7.1,-1.3432348716594436,0.3,2.0,-3.4420193761824103,13.0,128.0,0.9917,3.19,0.49,11.4,5,poor
7.1,-1.3432348716594436,0.3,2.0,-3.4420193761824103,13.0,128.0,0.9917,3.19,0.49,11.4,5,poor
7.8,-1.2006450142332614,0.37,1.3,-2.9565115604007097,16.0,96.0,0.9941,3.32,0.62,10.0,5,poor
7.6,-1.4653375684603434,0.26,15.3,-2.6882475738060303,32.0,166.0,0.9986,3.03,0.44,9.2,4,poor
7.7,-1.2694006096483912,0.58,12.1,-3.0576076772720784,60.0,177.0,0.9983,3.08,0.46,8.9,5,poor
7.7,-1.305636458102436,0.61,12.0,-3.0576076772720784,64.0,179.0,0.9982,3.07,0.46,8.9,5,poor
6.5,-0.9390477189967712,0.35,1.6,-2.995732273553991,10.0,164.0,0.99516,3.35,0.51,9.7,5,poor
7.2,-1.4653375684603434,0.38,6.1,-2.6882475738060303,20.0,90.0,0.99496,3.17,0.79,9.7,5,poor
7.1,-1.2694006096483912,0.19,7.8,-3.1941832122778293,48.0,184.0,0.99579,3.16,0.5,9.4,5,poor
6.4,-1.07587280169862,0.2,14.9,-2.796881414808826,37.0,162.0,0.9983,3.13,0.45,9.0,4,poor
7.2,-1.2344320118106447,0.18,8.2,-3.1465551632885744,41.0,180.0,0.99644,3.16,0.49,9.1,5,poor
7.1,-1.2694006096483912,0.19,7.8,-3.1941832122778293,48.0,184.0,0.99579,3.16,0.5,9.4,5,poor
6.1,-1.4653375684603434,0.45,10.6,-2.353878387381596,49.0,169.0,0.99699,3.05,0.54,8.8,5,poor
6.7,-1.4653375684603434,0.42,11.2,-3.036554268074246,52.0,171.0,0.99758,3.54,0.74,10.4,5,poor
7.0,-1.018877320649256,0.14,11.6,-3.123565645063876,35.0,228.0,0.9977,3.13,0.51,8.9,5,poor
6.4,-1.07587280169862,0.2,14.9,-2.796881414808826,37.0,162.0,0.9983,3.13,0.45,9.0,4,poor
6.3,-1.305636458102436,0.18,7.7,-3.0159349808715104,45.0,186.0,0.9962,3.23,0.47,9.0,5,poor
7.2,-1.2344320118106447,0.2,7.7,-3.0576076772720784,51.0,174.0,0.99582,3.16,0.52,9.5,5,poor
6.3,-1.305636458102436,0.18,7.7,-3.0159349808715104,45.0,186.0,0.9962,3.23,0.47,9.0,5,poor
7.1,-1.9589953886039686,0.35,1.4,-3.2188758248682006,24.0,128.0,0.99212,2.97,0.68,10.4,5,poor
7.6,-0.731888008876376,0.28,10.4,-2.995732273553991,57.0,205.0,0.99748,3.24,0.45,9.3,5,poor
7.6,-0.731888008876376,0.28,10.4,-2.995732273553991,57.0,205.0,0.99748,3.24,0.45,9.3,5,poor
6.9,-1.2006450142332614,0.21,15.7,-2.864704011147587,49.0,159.0,0.99827,3.11,0.48,9.0,5,poor
6.9,-1.2006450142332614,0.21,15.7,-2.864704011147587,49.0,159.0,0.99827,3.11,0.48,9.0,5,poor
9.4,-0.8651224452997557,0.32,6.5,-3.575550768806933,20.0,167.0,0.99479,3.08,0.43,10.6,5,poor
6.1,-0.7743572359854884,0.32,6.2,-2.9187712324178627,10.0,94.0,0.99537,3.35,0.47,10.1,5,poor
7.5,-1.2344320118106447,0.26,14.95,-2.6882475738060303,47.0,178.0,0.99838,3.04,0.49,9.2,4,poor
7.1,-0.9137938516755678,0.52,1.3,-1.903808973036678,45.0,149.0,0.99468,3.08,0.56,8.7,5,poor
7.4,-1.1056369036050742,0.26,15.6,-2.995732273553991,67.0,210.0,0.99907,3.06,0.68,9.5,5,poor
7.4,-1.1056369036050742,0.26,15.6,-2.995732273553991,67.0,210.0,0.99907,3.06,0.68,9.5,5,poor
7.4,-1.1056369036050742,0.26,15.6,-2.995732273553991,67.0,210.0,0.99907,3.06,0.68,9.5,5,poor
7.4,-1.1056369036050742,0.26,15.6,-2.995732273553991,67.0,210.0,0.99907,3.06,0.68,9.5,5,poor
6.6,-0.8891620644859025,0.24,4.9,-1.8388510767619055,47.0,144.0,0.99471,3.17,0.49,9.4,5,poor
6.7,-0.8416471888783893,0.23,5.0,-1.8451602459551701,49.0,145.0,0.99471,3.17,0.49,9.4,5,poor
7.4,-1.1056369036050742,0.26,15.6,-2.995732273553991,67.0,210.0,0.99907,3.06,0.68,9.5,5,poor
6.6,-1.5095925774643841,0.28,12.05,-2.8302178350764176,25.0,125.0,0.99856,3.45,0.45,9.4,5,poor
6.0,-1.3432348716594436,0.18,7.0,-2.8824035882469876,50.0,194.0,0.99591,3.21,0.43,9.0,5,poor
6.9,-0.818710403535291,0.18,11.8,-2.9565115604007097,26.0,126.0,0.9975,3.23,0.48,9.1,5,poor
5.6,-1.2173958246580767,0.2,2.2,-2.995732273553991,18.0,134.0,0.99378,3.21,0.68,10.0,5,poor
6.8,-1.5558971455060706,0.55,14.6,-2.9187712324178627,34.0,159.0,0.99805,2.93,0.44,9.2,5,poor
9.4,-1.2694006096483912,0.3,1.6,-3.079113882493042,36.0,139.0,0.99534,3.11,0.49,9.3,5,poor
6.8,-1.5558971455060706,0.55,14.6,-2.9187712324178627,34.0,159.0,0.99805,2.93,0.44,9.2,5,poor
9.4,-1.2694006096483912,0.3,1.6,-3.079113882493042,36.0,139.0,0.99534,3.11,0.49,9.3,5,poor
7.5,-1.422958345491482,0.62,10.6,-3.079113882493042,51.0,153.0,0.99779,3.16,0.44,8.8,5,poor
7.5,-1.3432348716594436,0.59,11.8,-3.0576076772720784,58.0,164.0,0.99814,3.17,0.46,8.9,4,poor
4.6,-0.807436326962073,0.0,1.4,-2.9187712324178627,11.0,178.0,0.99426,3.79,0.55,10.2,5,poor
6.9,-1.2006450142332614,0.21,7.2,-3.079113882493042,54.0,190.0,0.99595,3.22,0.48,9.4,5,poor
6.9,-1.0469690555162714,0.55,11.95,-3.2441936328524905,22.0,111.0,0.99687,3.11,0.29,9.7,5,poor
6.9,-1.0469690555162714,0.55,11.95,-3.2441936328524905,22.0,111.0,0.99687,3.11,0.29,9.7,5,poor
7.6,-1.2006450142332614,0.4,2.2,-2.900422093749666,29.0,175.0,0.99445,3.19,0.53,9.8,5,poor
7.5,-1.2006450142332614,0.32,1.4,-3.4112477175156566,31.0,161.0,0.99154,2.95,0.42,10.5,5,poor
7.5,-1.4653375684603434,0.35,17.8,-2.8302178350764176,128.0,212.0,1.00241,3.44,0.43,8.9,5,poor
8.3,-1.305636458102436,0.34,10.2,-3.0159349808715104,50.0,118.0,0.99716,3.18,0.51,10.3,5,poor
6.8,-1.3432348716594436,0.22,4.8,-3.170085660698769,110.0,198.0,0.99437,3.29,0.67,10.6,5,poor
6.5,-1.2694006096483912,0.35,9.8,-2.6882475738060303,61.0,180.0,0.9972,3.15,0.57,9.0,4,poor
7.2,-1.07587280169862,0.3,8.4,-2.9565115604007097,40.0,167.0,0.99756,3.48,0.62,9.7,5,poor
7.2,-1.07587280169862,0.3,8.4,-2.9565115604007097,40.0,167.0,0.99756,3.48,0.62,9.7,5,poor
6.7,-1.7660917224794772,0.27,1.4,-3.4112477175156566,39.0,149.0,0.99254,3.4,0.52,10.5,5,poor
7.7,-1.2694006096483912,0.63,11.1,-3.2188758248682006,58.0,179.0,0.9979,3.08,0.44,8.8,4,poor
7.9,-0.7743572359854884,0.4,10.1,-1.7778565640590636,19.0,184.0,0.99782,3.06,0.62,9.5,5,poor
7.9,-1.1679623668029029,0.22,13.3,-3.0159349808715104,46.0,212.0,0.99942,3.47,0.59,10.0,5,poor
8.9,-1.5558971455060706,0.37,1.2,-3.540459448995663,20.0,93.0,0.99244,3.2,0.37,11.5,5,poor
7.4,-1.1363141558521213,0.27,12.9,-3.1941832122778293,60.0,221.0,0.99831,3.05,0.66,9.4,5,poor
6.0,-0.7011793522572096,0.27,5.0,-1.8451602459551701,17.0,129.0,0.99396,3.03,0.36,9.3,5,poor
8.2,-1.3823023398503531,0.46,3.75,-2.975929646257811,14.0,102.0,0.99524,3.28,0.58,9.7,5,poor
6.7,-1.422958345491482,0.26,12.6,-2.9187712324178627,44.0,182.0,0.99802,3.42,0.42,9.7,5,poor
6.6,-1.1363141558521213,0.24,1.3,-2.796881414808826,42.5,204.0,0.99512,3.59,0.51,9.2,5,poor
7.6,-1.1363141558521213,0.35,1.6,-2.375155785828881,24.0,138.0,0.99438,3.19,0.44,9.8,5,poor
7.4,-1.1056369036050742,0.44,7.6,-2.975929646257811,40.0,227.0,0.99679,3.12,0.52,9.0,5,poor
6.2,-0.7962879394794586,0.73,7.2,-2.3025850929940455,47.0,202.0,0.99582,3.21,0.43,9.2,5,poor
6.0,-1.1056369036050742,0.18,3.0,-3.2968373663379125,5.0,85.0,0.99125,3.28,0.4,11.5,4,poor
7.6,-0.731888008876376,0.37,1.2,-3.3524072174927233,5.0,57.0,0.99256,3.05,0.54,10.4,3,poor
9.4,-1.4653375684603434,0.56,16.45,-2.7488721956224653,52.5,282.0,1.00098,3.1,0.51,9.3,5,poor
6.4,-1.305636458102436,0.19,2.0,-2.4651040224918206,21.0,191.0,0.99516,3.49,0.63,9.6,4,poor
6.4,-1.305636458102436,0.19,1.9,-2.453407982728629,21.0,196.0,0.99516,3.49,0.64,9.5,4,poor
7.6,-1.6044503709230613,0.68,12.9,-3.1465551632885744,56.0,160.0,0.99841,3.05,0.41,8.7,5,poor
6.9,-1.2006450142332614,0.29,1.3,-2.9187712324178627,24.0,189.0,0.99362,3.29,0.54,9.9,4,poor
6.9,-1.2006450142332614,0.3,1.3,-2.9187712324178627,24.0,186.0,0.99361,3.29,0.54,9.9,4,poor
7.6,-1.5558971455060706,0.35,1.2,-3.170085660698769,7.0,106.0,0.9914,3.06,0.45,11.3,4,poor
6.3,-0.3624056186477175,0.55,12.9,-2.864704011147587,58.0,252.0,0.99806,3.29,0.49,8.7,5,poor
7.0,-1.305636458102436,0.29,3.9,-2.8134107167600364,28.0,199.0,0.9961,3.54,0.59,10.3,5,poor
8.4,-1.2006450142332614,0.25,17.75,-3.036554268074246,25.0,218.0,1.00016,2.98,0.66,9.1,5,poor
9.2,-1.6554818509355071,0.42,2.0,-3.036554268074246,16.0,104.0,0.99517,3.09,0.66,10.0,4,poor
9.2,-1.8263509139976741,0.49,2.0,-3.101092789211817,18.0,107.0,0.99514,3.1,0.53,10.2,4,poor
9.8,-1.8263509139976741,0.46,1.8,-3.0576076772720784,23.0,130.0,0.99587,3.04,0.67,9.6,5,poor
6.6,-1.4653375684603434,0.18,8.5,-3.101092789211817,59.0,188.0,0.99558,3.16,0.49,9.5,5,poor
7.5,-0.34814004148889505,0.1,13.0,-3.101092789211817,44.0,214.0,0.99741,3.1,0.5,9.1,5,poor
7.1,-1.5558971455060706,0.28,2.7,-3.3524072174927233,23.0,111.0,0.99405,3.35,0.64,10.2,4,poor
6.3,-0.9649559038554361,0.17,8.8,-2.513306124309698,50.0,212.0,0.99803,3.47,0.66,9.4,4,poor
7.1,-1.5558971455060706,0.28,2.7,-3.3524072174927233,23.0,111.0,0.99405,3.35,0.64,10.2,4,poor
6.2,-0.9649559038554361,0.18,7.4,-2.3434070875143007,28.0,195.0,0.99773,3.53,0.71,9.2,4,poor
8.2,-1.422958345491482,0.3,2.3,-2.975929646257811,23.0,106.0,0.99397,2.98,0.5,10.0,5,poor
7.3,-0.2033409240180301,0.09,11.4,-3.101092789211817,45.0,204.0,0.99713,3.15,0.46,9.0,5,poor
6.3,-0.8891620644859025,0.16,0.9,-3.4112477175156566,25.0,98.0,0.99274,3.16,0.42,9.5,5,poor
6.1,-1.018877320649256,0.41,19.35,-2.6450754019408214,67.0,207.0,1.00118,3.39,0.53,9.1,5,poor
6.8,-1.3432348716594436,0.43,11.75,-3.079113882493042,53.0,198.0,0.9969,3.26,0.55,9.5,5,poor
6.2,-0.818710403535291,0.18,7.7,-2.333044300478754,28.0,210.0,0.99771,3.56,0.72,9.2,5,poor
