fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
7.0,0.655,0.16,0.7424134218628634,-2.5902671654458267,8.0,25.0,0.99606,3.37,0.55,9.7,5,poor
6.8,0.68,0.21,0.7424134218628634,-2.6450754019408214,9.0,23.0,0.99546,3.38,0.6,10.3,5,poor
6.0,0.64,0.05,0.642380063506292,-2.703062659591171,9.0,17.0,0.99496,3.52,0.78,10.6,5,poor
5.6,0.54,0.04,0.5312163134137247,-2.995732273553991,5.0,13.0,0.9942,3.72,0.58,11.4,5,poor
5.6,0.54,0.04,0.5312163134137247,-2.995732273553991,5.0,13.0,0.9942,3.72,0.58,11.4,5,poor
6.2,0.65,0.06,0.4706284340145776,-2.975929646257811,6.0,18.0,0.99348,3.57,0.54,11.95,5,poor
7.7,0.54,0.26,0.642380063506292,-2.4079456086518722,23.0,147.0,0.99636,3.26,0.59,9.7,5,poor
7.7,0.54,0.26,0.642380063506292,-2.4079456086518722,23.0,147.0,0.99636,3.26,0.59,9.7,5,poor
7.5,0.725,0.04,0.40613155265132483,-2.563949857128453,8.0,15.0,0.99508,3.26,0.53,9.6,5,poor
7.8,0.82,0.29,1.4588475538015993,-2.4769384801388235,21.0,64.0,0.99642,3.16,0.53,9.4,5,poor
7.3,0.585,0.18,0.8758853172391161,-2.5383074265151158,15.0,60.0,0.99638,3.31,0.54,9.8,5,poor
6.7,0.76,0.02,0.588342066193819,-2.5383074265151158,6.0,12.0,0.996,3.55,0.63,9.95,3,poor
7.9,0.18,0.4,0.588342066193819,-2.7646205525906042,7.0,20.0,0.9941,3.28,0.7,11.1,5,poor
7.1,0.69,0.04,0.7424134218628634,-2.6736487743848776,19.0,27.0,0.99712,3.44,0.67,9.8,5,poor
6.1,0.32,0.25,0.8333438110532287,-2.631089159966082,23.0,58.0,0.99633,3.42,0.97,10.6,5,poor
7.4,0.47,0.46,0.7889118025443247,-2.162823150618887,7.0,20.0,0.99647,3.32,0.63,10.5,5,poor
6.6,0.7,0.08,0.9558959864665145,-2.234926444520231,14.0,27.0,0.99665,3.44,0.58,10.2,5,poor
6.9,0.48,0.2,0.642380063506292,-2.488914671185539,9.0,23.0,0.99585,3.39,0.43,9.05,4,poor
6.1,0.32,0.25,0.8333438110532287,-2.631089159966082,23.0,58.0,0.99633,3.42,0.97,10.6,5,poor
6.8,0.48,0.25,0.6936470556015963,-2.563949857128453,29.0,61.0,0.9953,3.34,0.6,10.4,5,poor
6.7,0.48,0.08,0.7424134218628634,-2.7333680090865,18.0,34.0,0.99552,3.33,0.64,9.7,5,poor
6.1,0.705,0.1,1.0299764962779714,-2.501036031717884,13.0,28.0,0.99631,3.6,0.66,10.2,5,poor
8.0,0.39,0.3,0.642380063506292,-2.5902671654458267,32.0,84.0,0.99717,3.39,0.61,9.0,5,poor
6.2,0.64,0.09,0.9166906518954819,-2.501036031717884,15.0,26.0,0.99538,3.57,0.63,12.0,5,poor
7.2,0.39,0.32,0.588342066193819,-2.7181005369557116,34.0,60.0,0.99714,3.46,0.78,9.9,5,poor
7.0,0.57,0.02,0.6936470556015963,-2.617295837833746,17.0,26.0,0.99575,3.36,0.61,10.2,5,poor
6.3,0.6,0.1,0.4706284340145776,-3.0159349808715104,12.0,26.0,0.99306,3.55,0.51,12.1,5,poor
11.2,0.4,0.5,0.6936470556015963,-2.3025850929940455,19.0,50.0,0.99783,3.1,0.58,10.4,5,poor
7.1,0.68,0.0,0.8333438110532287,-2.430418464503931,17.0,26.0,0.99783,3.45,0.53,9.5,5,poor
7.1,0.67,0.0,0.8333438110532287,-2.4769384801388235,18.0,27.0,0.99768,3.44,0.54,9.4,5,poor
7.3,0.735,0.0,0.7889118025443247,-2.513306124309698,18.0,28.0,0.99765,3.41,0.6,9.4,5,poor
6.6,0.88,0.04,0.7889118025443247,-2.703062659591171,12.0,20.0,0.99636,3.53,0.56,9.9,5,poor
6.9,0.63,0.33,1.9022567689910337,-1.443923473956527,66.0,115.0,0.99787,3.22,0.56,9.5,5,poor
7.8,0.6,0.26,0.6936470556015963,-2.513306124309698,31.0,131.0,0.99622,3.21,0.52,9.9,5,poor
7.8,0.6,0.26,0.6936470556015963,-2.513306124309698,31.0,131.0,0.99622,3.21,0.52,9.9,5,poor
7.8,0.6,0.26,0.6936470556015963,-2.513306124309698,31.0,131.0,0.99622,3.21,0.52,9.9,5,poor
7.2,0.695,0.13,0.6936470556015963,-2.563949857128453,12.0,20.0,0.99546,3.29,0.54,10.1,5,poor
7.2,0.695,0.13,0.6936470556015963,-2.563949857128453,12.0,20.0,0.99546,3.29,0.54,10.1,5,poor
7.2,0.695,0.13,0.6936470556015963,-2.563949857128453,12.0,20.0,0.99546,3.29,0.54,10.1,5,poor
7.2,0.695,0.13,0.6936470556015963,-2.563949857128453,12.0,20.0,0.99546,3.29,0.54,10.1,5,poor
7.0,0.56,0.13,0.4706284340145776,-2.551046452292545,25.0,42.0,0.99629,3.34,0.59,9.2,5,poor
7.3,0.69,0.32,0.7889118025443247,-2.659260036932778,35.0,104.0,0.99632,3.33,0.51,9.5,5,poor
6.2,0.56,0.09,0.5312163134137247,-2.9187712324178627,24.0,32.0,0.99402,3.54,0.6,11.3,5,poor
6.2,0.56,0.09,0.5312163134137247,-2.9187712324178627,24.0,32.0,0.99402,3.54,0.6,11.3,5,poor
6.1,0.715,0.1,0.9558959864665145,-2.9187712324178627,13.0,27.0,0.99362,3.57,0.5,11.9,5,poor
6.2,0.46,0.29,0.7424134218628634,-2.5902671654458267,32.0,98.0,0.99578,3.33,0.62,9.8,5,poor
6.6,0.725,0.2,2.054251930606176,-2.6036901857779675,29.0,79.0,0.9977,3.29,0.54,9.2,5,poor
6.2,0.6,0.08,0.6936470556015963,-2.396895772465287,32.0,44.0,0.9949,3.45,0.58,10.5,5,poor
5.9,0.645,0.12,0.6936470556015963,-2.577021938695806,32.0,44.0,0.99547,3.57,0.71,10.2,5,poor
